calibrationID,Sampling_ref,SENSOR,Homeid,Hourly_intervals,DATE,DAY,MONTH,YEAR,Hour,aPM10,aPM25,rh,temp,PM10,PM25,dust,INTERV,oPM10,oPM25,iPM10,iPM25,FLAG,scale,IN,_TYPE_,_FREQ_,_STAT_,scale_ratio10,scale_ratio25
1,26,CY28,1,14JUN20:18:00:00,06/14/2020,14,6,2020,18,10.39,2.86,32.51,33.47,14.52,7.59,0,1,19.82,10.17,18.52,11.75,0,12,0,0,58,MEAN,2.518487257,4.3894113101
1,26,CY28,1,14JUN20:19:00:00,06/14/2020,14,6,2020,19,10.51,3.15,35.87,32.89,14.62,7.93,0,1,19.82,10.17,18.52,11.75,0,12,0,0,58,MEAN,2.518487257,4.3894113101
1,26,CY28,1,14JUN20:20:00:00,06/14/2020,14,6,2020,20,12.63,3.4,36.37,33.23,16.22,8.23,0,1,19.82,10.17,18.52,11.75,0,12,0,0,58,MEAN,2.518487257,4.3894113101
1,26,CY28,1,14JUN20:21:00:00,06/14/2020,14,6,2020,21,16.36,5.07,37.43,33.68,19.04,10.18,0,1,19.82,10.17,18.52,11.75,0,12,0,0,58,MEAN,2.518487257,4.3894113101
1,26,CY28,1,14JUN20:22:00:00,06/14/2020,14,6,2020,22,6.33,3.18,36.54,33.46,11.46,7.97,0,1,19.82,10.17,18.52,11.75,0,12,0,0,58,MEAN,2.518487257,4.3894113101
1,26,CY28,1,14JUN20:23:00:00,06/14/2020,14,6,2020,23,7.01,2.43,35.54,33.04,11.97,7.09,0,1,19.82,10.17,18.52,11.75,0,12,0,0,58,MEAN,2.518487257,4.3894113101
1,26,CY28,1,15JUN20:00:00:00,06/15/2020,15,6,2020,0,3.59,1.76,34.76,32.75,9.39,6.31,0,1,19.82,10.17,18.52,11.75,0,12,0,0,58,MEAN,2.518487257,4.3894113101
1,26,CY28,1,15JUN20:01:00:00,06/15/2020,15,6,2020,1,3.15,1.58,34.28,32.46,9.06,6.09,0,1,19.82,10.17,18.52,11.75,0,12,0,0,58,MEAN,2.518487257,4.3894113101
1,26,CY28,1,15JUN20:02:00:00,06/15/2020,15,6,2020,2,2.86,1.53,33.67,32.2,8.84,6.04,0,1,19.82,10.17,18.52,11.75,0,12,0,0,58,MEAN,2.518487257,4.3894113101
1,26,CY28,1,15JUN20:03:00:00,06/15/2020,15,6,2020,3,3.51,1.62,33.87,31.99,9.33,6.14,0,1,19.82,10.17,18.52,11.75,0,12,0,0,58,MEAN,2.518487257,4.3894113101
1,26,CY28,1,15JUN20:04:00:00,06/15/2020,15,6,2020,4,3.46,1.74,33.92,31.78,9.29,6.29,0,1,19.82,10.17,18.52,11.75,0,12,0,0,58,MEAN,2.518487257,4.3894113101
1,26,CY28,1,15JUN20:05:00:00,06/15/2020,15,6,2020,5,3.21,1.63,33.72,31.55,9.1,6.16,0,1,19.82,10.17,18.52,11.75,0,12,0,0,58,MEAN,2.518487257,4.3894113101
1,26,CY28,1,15JUN20:06:00:00,06/15/2020,15,6,2020,6,5.98,2.41,33.34,31.27,11.19,7.07,0,1,19.82,10.17,18.52,11.75,0,12,0,0,58,MEAN,2.518487257,4.3894113101
1,26,CY28,1,15JUN20:07:00:00,06/15/2020,15,6,2020,7,18.31,11.12,34.05,31.16,20.51,17.26,0,1,19.82,10.17,18.52,11.75,0,12,0,0,58,MEAN,2.518487257,4.3894113101
1,26,CY28,1,15JUN20:08:00:00,06/15/2020,15,6,2020,8,12.63,8.81,34.77,31.2,16.22,14.56,0,1,19.82,10.17,18.52,11.75,0,12,0,0,58,MEAN,2.518487257,4.3894113101
1,26,CY28,1,15JUN20:09:00:00,06/15/2020,15,6,2020,9,11.76,6.87,34.48,31.33,15.57,12.29,0,1,19.82,10.17,18.52,11.75,0,12,0,0,58,MEAN,2.518487257,4.3894113101
1,12,CY33,25,21NOV19:23:30:00,11/21/2019,21.5,11,2019,11.5,30.866302083,8.18875,36.01140625,27.939791667,30.008125,13.829010417,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,20NOV19:01:00:00,11/20/2019,20,11,2019,1,27.03,4.33,33.55,27.51,27.11,9.32,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,20NOV19:02:00:00,11/20/2019,20,11,2019,2,22.78,4.83,33.12,27.4,23.89,9.9,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,20NOV19:03:00:00,11/20/2019,20,11,2019,3,24.05,5.04,33.2,27.35,24.85,10.14,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,20NOV19:04:00:00,11/20/2019,20,11,2019,4,15.95,4.61,33.26,27.08,18.73,9.65,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,20NOV19:05:00:00,11/20/2019,20,11,2019,5,39.43,6.3,34.05,26.54,36.48,11.62,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,20NOV19:06:00:00,11/20/2019,20,11,2019,6,28.99,6.61,34.82,26.47,28.59,11.98,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,20NOV19:07:00:00,11/20/2019,20,11,2019,7,16.1,5.9,35.09,26.33,18.84,11.15,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,20NOV19:08:00:00,11/20/2019,20,11,2019,8,43.8,11.31,42.36,25.5,39.79,17.48,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,20NOV19:09:00:00,11/20/2019,20,11,2019,9,33.47,9.68,40.67,27.51,31.98,15.57,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,20NOV19:10:00:00,11/20/2019,20,11,2019,10,28.39,7.92,36.7,28.65,28.13,13.51,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,20NOV19:11:00:00,11/20/2019,20,11,2019,11,26.59,6.82,34.2,28.48,26.78,12.22,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,20NOV19:12:00:00,11/20/2019,20,11,2019,12,16.51,6.98,36.56,28.26,19.15,12.42,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,20NOV19:13:00:00,11/20/2019,20,11,2019,13,21.02,7.62,38.42,28.22,22.56,13.16,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,20NOV19:14:00:00,11/20/2019,20,11,2019,14,22.33,7.42,38.37,28.36,23.55,12.93,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,20NOV19:15:00:00,11/20/2019,20,11,2019,15,50.91,8.59,37.55,28.83,45.16,14.29,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,20NOV19:16:00:00,11/20/2019,20,11,2019,16,32.29,7.55,36.81,29.08,31.08,13.09,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,20NOV19:17:00:00,11/20/2019,20,11,2019,17,47.85,7.22,36.97,29.16,42.85,12.7,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,20NOV19:18:00:00,11/20/2019,20,11,2019,18,57.69,8.12,37.69,29.22,50.29,13.75,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,20NOV19:19:00:00,11/20/2019,20,11,2019,19,46.32,7.82,38.65,29.36,41.69,13.39,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,20NOV19:20:00:00,11/20/2019,20,11,2019,20,37.42,7.18,39,29.09,34.96,12.65,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,20NOV19:21:00:00,11/20/2019,20,11,2019,21,29.96,6.75,39.26,28.83,29.33,12.14,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,20NOV19:22:00:00,11/20/2019,20,11,2019,22,23.68,6.27,39.37,28.75,24.57,11.58,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,20NOV19:23:00:00,11/20/2019,20,11,2019,23,21.64,6.27,39.58,28.56,23.04,11.58,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,21NOV19:00:00:00,11/21/2019,21,11,2019,0,16.36,7.68,36.09,27.67,19.04,13.23,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,21NOV19:01:00:00,11/21/2019,21,11,2019,1,11.4,7.2,36.05,27.19,15.29,12.67,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,21NOV19:02:00:00,11/21/2019,21,11,2019,2,13.33,7.19,35.98,27.03,16.75,12.66,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,21NOV19:03:00:00,11/21/2019,21,11,2019,3,10.54,6.6,35.99,26.92,14.64,11.97,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,21NOV19:04:00:00,11/21/2019,21,11,2019,4,8.23,5.89,36.02,26.8,12.89,11.14,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,21NOV19:05:00:00,11/21/2019,21,11,2019,5,12.76,6.16,35.71,26.46,16.32,11.45,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,21NOV19:06:00:00,11/21/2019,21,11,2019,6,11.52,6.29,35.29,25.9,15.38,11.61,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,21NOV19:07:00:00,11/21/2019,21,11,2019,7,12.63,6.96,35.41,25.82,16.22,12.39,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,21NOV19:08:00:00,11/21/2019,21,11,2019,8,12.56,6.19,35.38,26.2,16.17,11.5,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,21NOV19:09:00:00,11/21/2019,21,11,2019,9,24.72,6.65,37.29,27.16,25.36,12.03,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,21NOV19:10:00:00,11/21/2019,21,11,2019,10,10.53,5.33,36.27,27.6,14.63,10.49,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,21NOV19:11:00:00,11/21/2019,21,11,2019,11,11.79,5.34,35.44,27.75,15.59,10.49,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,21NOV19:12:00:00,11/21/2019,21,11,2019,12,18.07,6.94,37.22,27.87,20.33,12.37,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,21NOV19:13:00:00,11/21/2019,21,11,2019,13,46.66,12.54,38.7,28.2,41.95,18.92,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,21NOV19:14:00:00,11/21/2019,21,11,2019,14,27.06,6.67,38.4,28.4,27.13,12.05,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,21NOV19:15:00:00,11/21/2019,21,11,2019,15,19.09,6,38.24,28.62,21.1,11.26,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,21NOV19:16:00:00,11/21/2019,21,11,2019,16,9.28,5.32,38.35,28.53,13.69,10.47,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,21NOV19:17:00:00,11/21/2019,21,11,2019,17,56.53,7.21,38.52,28.5,49.41,12.68,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,21NOV19:18:00:00,11/21/2019,21,11,2019,18,54.18,8.45,38.61,28.53,47.64,14.14,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,21NOV19:19:00:00,11/21/2019,21,11,2019,19,83.57,26.19,38.24,28.68,69.85,34.89,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,21NOV19:20:00:00,11/21/2019,21,11,2019,20,44.89,19.35,39.35,28.9,40.61,26.89,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,21NOV19:21:00:00,11/21/2019,21,11,2019,21,39.76,11.26,37.39,28.43,36.73,17.42,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,21NOV19:22:00:00,11/21/2019,21,11,2019,22,15.65,6.91,36.36,27.87,18.51,12.33,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,21NOV19:23:00:00,11/21/2019,21,11,2019,23,12.72,5.79,36.88,27.68,16.29,11.03,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,22NOV19:00:00:00,11/22/2019,22,11,2019,0,7.43,5.09,37.54,27.38,12.29,10.2,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,22NOV19:01:00:00,11/22/2019,22,11,2019,1,6.33,4.71,37.9,27.21,11.46,9.76,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,22NOV19:02:00:00,11/22/2019,22,11,2019,2,7.57,4.68,38.09,27.14,12.39,9.72,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,22NOV19:03:00:00,11/22/2019,22,11,2019,3,6.34,4.67,38.14,27.01,11.46,9.72,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,22NOV19:04:00:00,11/22/2019,22,11,2019,4,7.77,4.55,38.06,26.91,12.54,9.57,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,22NOV19:05:00:00,11/22/2019,22,11,2019,5,11.29,5.72,38.33,26.94,15.21,10.94,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,22NOV19:06:00:00,11/22/2019,22,11,2019,6,15.62,6.03,38.15,26.91,18.48,11.3,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,22NOV19:07:00:00,11/22/2019,22,11,2019,7,10.79,6.64,38.09,26.72,14.83,12.01,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,22NOV19:08:00:00,11/22/2019,22,11,2019,8,14.06,6.66,38.48,26.74,17.3,12.05,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,22NOV19:09:00:00,11/22/2019,22,11,2019,9,22.96,8.34,38.86,27.46,24.03,14.01,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,22NOV19:10:00:00,11/22/2019,22,11,2019,10,8.64,5.64,37.14,28.08,13.2,10.84,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,22NOV19:11:00:00,11/22/2019,22,11,2019,11,12.19,5.38,35.47,28.11,15.89,10.54,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,22NOV19:12:00:00,11/22/2019,22,11,2019,12,24.81,7.53,35.86,28.27,25.43,13.06,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,22NOV19:13:00:00,11/22/2019,22,11,2019,13,21.4,6.81,36.67,28.48,22.85,12.22,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,22NOV19:14:00:00,11/22/2019,22,11,2019,14,49.86,8.08,36.63,28.83,44.37,13.7,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,22NOV19:15:00:00,11/22/2019,22,11,2019,15,50.14,9.96,37.18,28.99,44.58,15.9,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,22NOV19:16:00:00,11/22/2019,22,11,2019,16,49.66,8.87,37.66,29,44.22,14.62,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,22NOV19:17:00:00,11/22/2019,22,11,2019,17,39.42,7.6,37.74,29.04,36.47,13.14,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,22NOV19:18:00:00,11/22/2019,22,11,2019,18,53.53,8.72,38.04,29.25,47.15,14.45,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,22NOV19:19:00:00,11/22/2019,22,11,2019,19,71.87,10.53,38.84,29.5,61.01,16.57,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,22NOV19:20:00:00,11/22/2019,22,11,2019,20,51.05,11,38.08,29.4,45.27,17.12,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,22NOV19:21:00:00,11/22/2019,22,11,2019,21,28.55,9.26,37.98,29.25,28.26,15.08,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,22NOV19:22:00:00,11/22/2019,22,11,2019,22,16.42,7.85,37.19,28.7,19.09,13.43,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,22NOV19:23:00:00,11/22/2019,22,11,2019,23,14.16,7.93,36.6,28.12,17.38,13.53,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,23NOV19:00:00:00,11/23/2019,23,11,2019,0,13.12,7.73,36.23,27.96,16.59,13.3,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,23NOV19:01:00:00,11/23/2019,23,11,2019,1,12.09,7.31,36.16,27.76,15.81,12.81,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,23NOV19:02:00:00,11/23/2019,23,11,2019,2,10.76,6.98,35.99,27.62,14.81,12.41,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,23NOV19:03:00:00,11/23/2019,23,11,2019,3,10.77,7.03,35.71,27.47,14.81,12.47,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,23NOV19:04:00:00,11/23/2019,23,11,2019,4,11.77,7.06,35.61,27.35,15.57,12.51,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,23NOV19:05:00:00,11/23/2019,23,11,2019,5,8.63,6.24,35.62,27.22,13.2,11.55,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,23NOV19:06:00:00,11/23/2019,23,11,2019,6,14.59,6.9,35.58,27.1,17.7,12.32,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,23NOV19:07:00:00,11/23/2019,23,11,2019,7,32.7,8.28,34.99,27.05,31.39,13.94,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,23NOV19:08:00:00,11/23/2019,23,11,2019,8,101.12,16.18,34.49,27.01,83.12,23.18,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,23NOV19:09:00:00,11/23/2019,23,11,2019,9,47.96,10.65,33.93,27.18,42.93,16.71,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,23NOV19:10:00:00,11/23/2019,23,11,2019,10,51.09,10.52,33.45,28.25,45.3,16.56,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,23NOV19:11:00:00,11/23/2019,23,11,2019,11,44.84,9.63,32.61,28.41,40.57,15.51,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,23NOV19:12:00:00,11/23/2019,23,11,2019,12,55.1,9.84,30.7,28.89,48.33,15.76,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,23NOV19:13:00:00,11/23/2019,23,11,2019,13,47.79,9.96,29.52,28.87,42.8,15.9,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,23NOV19:14:00:00,11/23/2019,23,11,2019,14,37.61,8.04,27.19,28.75,35.11,13.65,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,23NOV19:15:00:00,11/23/2019,23,11,2019,15,62.69,9.38,29.91,28.84,54.07,15.22,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,23NOV19:16:00:00,11/23/2019,23,11,2019,16,48.08,9.27,31.12,28.78,43.02,15.09,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,23NOV19:17:00:00,11/23/2019,23,11,2019,17,90.34,11.27,31.08,28.46,74.97,17.43,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,23NOV19:18:00:00,11/23/2019,23,11,2019,18,62.63,10.17,30.67,28.36,54.02,16.14,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,23NOV19:19:00:00,11/23/2019,23,11,2019,19,73.57,17.36,30.95,28.52,62.3,24.55,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,23NOV19:20:00:00,11/23/2019,23,11,2019,20,54.09,10.84,31.18,28.99,47.57,16.93,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,23NOV19:21:00:00,11/23/2019,23,11,2019,21,55.04,9.77,30.05,28.75,48.29,15.68,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,23NOV19:22:00:00,11/23/2019,23,11,2019,22,82.48,26.2,30.29,28.42,69.03,34.9,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,23NOV19:23:00:00,11/23/2019,23,11,2019,23,26.28,11.92,31.06,27.77,26.54,18.19,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,20NOV19:00:00:00,11/20/2019,20,11,2019,0,9.12,4.28,33.86,27.81,13.57,9.25,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,20NOV19:01:00:00,11/20/2019,20,11,2019,1,26.51,4.31,33.56,27.52,26.72,9.29,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,20NOV19:02:00:00,11/20/2019,20,11,2019,2,23.3,4.83,33.12,27.4,24.28,9.9,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,20NOV19:03:00:00,11/20/2019,20,11,2019,3,23.85,5.04,33.2,27.35,24.71,10.14,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,20NOV19:04:00:00,11/20/2019,20,11,2019,4,15.49,4.6,33.25,27.08,18.38,9.64,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,20NOV19:05:00:00,11/20/2019,20,11,2019,5,39.72,6.25,34.02,26.55,36.7,11.56,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,20NOV19:06:00:00,11/20/2019,20,11,2019,6,29.15,6.62,34.81,26.47,28.71,12,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,20NOV19:07:00:00,11/20/2019,20,11,2019,7,16.15,5.91,35.09,26.32,18.88,11.16,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,20NOV19:08:00:00,11/20/2019,20,11,2019,8,43.44,11.13,42.17,25.52,39.51,17.27,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,20NOV19:09:00:00,11/20/2019,20,11,2019,9,33.69,9.82,40.81,27.45,32.15,15.74,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,20NOV19:10:00:00,11/20/2019,20,11,2019,10,28.35,7.92,36.73,28.65,28.1,13.52,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
1,12,CY33,25,20NOV19:11:00:00,11/20/2019,20,11,2019,11,26.62,6.84,34.23,28.49,26.8,12.25,0,1,27.06,16.86,29.1,17.62,0,13,0,0,192,MEAN,0.9427757145,2.1517325599
